station_id,station_name,street,city,state,zip,country,latitude,longitude,network,network_url,access_code,access_hours,facility_type,level1_count,level2_count,dc_fast_count,connector_types,open_date,updated_at
396055,The Ellery at Westchester,4210 Dechman Dr,Grand Prairie,TX,75052.0,US,32.6708503,-96.9979893,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,4,0,['J1772'],2025-05-21,2026-05-22T06:26:36Z
396056,The Dacoma Apartments,3900 Dacoma St,Houston,TX,77092.0,US,29.8098174,-95.4500167,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,4,0,['J1772'],2025-05-21,2026-05-22T06:26:37Z
396057,El Campo Truck Stop,21411 US-59,El Campo,TX,77437.0,US,29.2190792,-96.2324926,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,0,4,"['J1772COMBO', 'TESLA']",2025-05-21,2026-05-22T06:26:38Z
396058,Shell Gas Truck Stop,15415 Eastex Fwy Rd,Humble,TX,77396.0,US,29.94266039999999,-95.2959168,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,0,4,"['J1772COMBO', 'TESLA']",2025-05-21,2026-05-22T06:26:38Z
396059,Shell Gas Station Rowlett,3501 Rowlett Rd,Rowlett,TX,75088.0,US,32.8934912,-96.5698518,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,0,4,['J1772COMBO'],2025-05-21,2026-05-22T06:26:39Z
396060,Royal Sienna Apartments,5222 Avalon Pt,Missouri City,TX,77459.0,US,29.5264137,-95.5372059,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,6,0,['J1772'],2025-05-21,2026-05-22T06:26:40Z
396062,Buzzybee Shell Gas Station,14610 John F Kennedy Blvd,Houston,TX,77032.0,US,29.9306648,-95.330853,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,0,4,"['J1772COMBO', 'TESLA']",2025-05-21,2026-05-22T06:26:40Z
396063,Boone Manor,5350 Crawford St,Houston,TX,77004.0,US,29.7245619,-95.3832996,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,8,0,['J1772'],2025-05-21,2026-05-22T06:26:41Z
396064,Exxon Gas station,8301 N Eldridge Pkwy,Houston,TX,77041.0,US,29.8979103,-95.6064244,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,0,4,"['J1772COMBO', 'TESLA']",2025-05-21,2026-05-22T06:26:41Z
396065,The Sarah at Lake Houston,17571 W Lake Houston Pkwy,Humble,TX,77346.0,US,29.9761575,-95.1712715,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,4,0,['J1772'],2025-05-21,2026-05-22T06:26:42Z
396066,Chevron Travel Plaza,10403 I-10,Mont Belvieu,TX,77580.0,US,29.8228992,-94.8980225,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,0,4,['J1772COMBO'],2025-05-21,2026-05-22T06:26:42Z
396067,5 Star Shell Gas Station,4535 S Main St,Stafford,TX,77477.0,US,29.62674373897054,-95.58223250859832,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,0,4,['J1772COMBO'],2025-05-21,2026-05-22T06:26:42Z
396068,Best Western Pearland Inn,1855 N Main St,Pearland,TX,77581.0,US,29.57455878320225,-95.2848592969242,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-21,2026-05-22T06:26:43Z
396069,Hyatt Place San Antonio NW Medical CTR,4303 Hyatt Pl Dr,San Antonio,TX,78230.0,US,29.5391013,-98.56708,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,0,4,['J1772COMBO'],2025-05-21,2026-05-22T06:26:44Z
396071,The Cape apartments,10810 Spring Cypress Rd,Tomball,TX,77375.0,US,30.0161405,-95.5862732,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,4,0,['J1772'],2025-05-21,2026-05-22T06:26:45Z
396072,Sunoco Gas Station,7118 Hwy 6,Missouri City,TX,77459.0,US,29.5540574,-95.5548561,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,0,4,['J1772COMBO'],2025-05-21,2026-05-22T06:26:45Z
396073,UTD Lot J,842 Loop Rd SW,Richardson,TX,75080.0,US,32.984033,-96.7497326,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,0,2,['J1772COMBO'],2025-05-21,2026-05-22T06:26:46Z
396074,UTD Lot T,3000 Synergy Park Blvd,Richardson,TX,75080.0,US,32.992457,-96.7524103,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,0,1,['J1772COMBO'],2025-05-21,2026-05-22T06:26:46Z
396075,UTD Lot V,17217 Waterview Pkwy,Dallas,TX,75252.0,US,32.9862636,-96.757163,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,0,2,['J1772COMBO'],2025-05-21,2026-05-22T06:26:47Z
396076,PS4 Garage,2520 Drive H,Richardson,TX,75080.0,US,32.9861733,-96.7535949,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,0,2,['J1772COMBO'],2025-05-21,2026-05-22T06:26:47Z
396077,Phillips 66 gas Station Hallsville,1694 FM 450 S,Hallsville,TX,75650.0,US,32.4760667,-94.5802371,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,0,4,"['J1772COMBO', 'TESLA']",2025-05-21,2026-05-22T06:26:47Z
396078,Palace Inn IAH East,17900 US-59,Humble,TX,77396.0,US,29.9771533,-95.278117,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,0,2,['J1772COMBO'],2025-05-21,2026-05-22T06:26:48Z
396080,Palace Inn City Center,1307 W Sam Houston Pkwy N,Houston,TX,77043.0,US,29.7939207,-95.5642466,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,0,2,['J1772COMBO'],2025-05-21,2026-05-22T06:26:48Z
396082,Palace inn hwy 6 and westpark,3584,Houston,TX,77082.0,US,29.71832920820773,-95.64577421897964,GRAVITI_ENERGY,https://gravitienergy.com,public,24 hours daily,,0,0,2,['J1772COMBO'],2025-05-21,2026-05-22T06:26:49Z
396083,Pilot Travel Center 133,109450 US-97,Chemult,OR,97731.0,US,43.2157911,-121.7830046,eVgo Network,https://www.evgo.com,public,24 hours daily,,0,0,4,['J1772COMBO'],2025-05-21,2026-05-21T23:57:47Z
396084,Pilot Travel Center 310,1405 East Main St.,Duncan,SC,29334.0,US,34.91564,-82.10756,eVgo Network,https://www.evgo.com,public,24 hours daily,,0,0,4,['J1772COMBO'],2025-05-21,2026-05-22T00:00:04Z
396085,Rod Hatfield Chrysler Dodge Jeep Ram,1500 West Lexington Avenue,Winchester,KY,40391.0,US,38.00698296430388,-84.21138976142227,Blink Network,https://blinkcharging.com,public,24 hours daily,,0,0,2,['J1772COMBO'],2025-05-21,2026-05-22T00:18:07Z
396087,Roberts Center for Pediatric Research - Series,2716 South St,Philadelphia,PA,19146.0,US,39.945646,-75.186559,Blink Network,https://blinkcharging.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-21,2026-05-22T00:26:44Z
396091,McLendon Hardware - Series,440 Rainier Ave South,Renton,WA,98057.0,US,47.477362,-122.215347,Blink Network,https://blinkcharging.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-21,2026-05-22T00:34:28Z
396093,Finca Serena,385 South E Street,Porterville,CA,93257.0,US,36.05891533909454,-119.020374588686,Blink Network,https://blinkcharging.com,public,24 hours daily,,0,12,0,['J1772'],2025-05-21,2026-05-22T00:51:15Z
396098,PFF OFF 1117 1117CALIFORNIA1,1117 California Ave,Palo Alto,CA,94304.0,US,37.420187,-122.148672,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T02:11:14Z
396099,ANA STATION 1,3410 West Rd,East Lansing,MI,48823.0,US,42.76831,-84.507734,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:21:58Z
396100,ANA STATION 2,3332 West Rd,East Lansing,MI,48823.0,US,42.76831,-84.508024,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:21:58Z
396101,MAIN LOT SNC 2,15730 Jensvold Rd,Sterling,NY,13156.0,US,43.378711,-76.657265,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:24:34Z
396102,MAIN LOT SNC 1,15730 Jensvold Rd,Sterling,NY,13156.0,US,43.378711,-76.657265,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:24:34Z
396105,FPL EVOLUTION NMB CITY HALL 2,17011 Northeast 19th Avenue,North Miami Beach,FL,33162.0,US,25.932232,-80.161031,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:41:50Z
396106,FPL EVOLUTION NMB CITY HALL 1,17011 Northeast 19th Avenue,North Miami Beach,FL,33162.0,US,25.93223,-80.161119,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:41:50Z
396107,COCONUT MAZDA STATION 1,4101 West Sample Road,Coconut Creek,FL,33073.0,US,26.274774,-80.17948,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:42:55Z
396108,SC STATE FLEET 906 MAIN FLT 1,906 Main St,Columbia,SC,29201.0,US,33.997419,-81.031501,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-22,2026-05-22T03:43:45Z
396111,U OF R GENESEO MOB 2,48 E South St,Geneseo,NY,14454.0,US,42.793472,-77.79993,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:45:23Z
396112,U OF R GENESEO MOB 1,50 E South St,Geneseo,NY,14454.0,US,42.793312,-77.79981,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:45:23Z
396114,AIRPORT HOTELS TOOELE - H2S,1043 North 200 West Street,Tooele,UT,84074.0,US,40.55133,-112.304047,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-22,2026-05-22T03:46:57Z
396115,POINT SEABOARD BLOCK A #1,605 Halifax Street,Raleigh,NC,27604.0,US,35.788309,-78.638826,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:47:11Z
396126,SHPL STATION 1,145 Pidgeon Hill Road,Huntington Station,NY,11746.0,US,40.823033,-73.391364,ChargePoint Network,https://www.chargepoint.com,public,Mon: 7:00am-9:00pm; Tue: 7:00am-9:00pm; Wed: 7:00am-9:00pm; Thu: 7:00am-9:00pm; Fri: 7:00am-9:00pm; Sat: 8:00am-5:00pm; Sun: 12:30pm-5:00pm,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:47:43Z
396127,SHPL STATION 2,145 Pidgeon Hill Road,Huntington Station,NY,11746.0,US,40.823044,-73.391368,ChargePoint Network,https://www.chargepoint.com,public,Mon: 7:00am-9:00pm; Tue: 7:00am-9:00pm; Wed: 7:00am-9:00pm; Thu: 7:00am-9:00pm; Fri: 7:00am-9:00pm; Sat: 8:00am-5:00pm; Sun: 12:30pm-5:00pm,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:47:43Z
396128,RCHY HMA SALES STG 2,4748 US-52,Rochester,MN,55901.0,US,44.072051,-92.502885,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:47:46Z
396130,HOLLAND TPS2,281 Holland Lane,Williston,VT,5495.0,US,44.449964,-73.106268,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:47:55Z
396138,CROSSTOWN STATION 3 (R),1300 Concourse Avenue,Memphis,TN,38104.0,US,35.151745,-90.01574,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-22,2026-05-22T03:48:08Z
396139,CROSSTOWN STATION 4 (R),1300 Concourse Avenue,Memphis,TN,38104.0,US,35.151752,-90.015808,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-22,2026-05-22T03:48:09Z
396141,SOLSTICE MARANA BLDG 28 ST3,4105 West Aerie Drive,Tucson,AZ,85741.0,US,32.331855,-111.052524,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:48:23Z
396142,RCHY HMA SRV BAY S,4748 US-52,Rochester,MN,55901.0,US,44.072022,-92.502623,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-22,2026-05-22T03:48:24Z
396143,RCHY HMA SRV BAY N,4748 US-52,Rochester,MN,55901.0,US,44.072049,-92.502641,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-22,2026-05-22T03:48:24Z
396144,RCHY HMA SRV DRIVE,4748 US-52,Rochester,MN,55901.0,US,44.072127,-92.502797,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-22,2026-05-22T03:48:24Z
396145,RCHY HMA NEW DLVRY,4748 US-52,Rochester,MN,55901.0,US,44.071986,-92.502725,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-22,2026-05-22T03:48:25Z
396151,WSDSHS AFPQO000001CHK2,850 Maple St West Charger,Medical Lake,WA,99022.0,US,47.572485,-117.695203,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:48:25Z
396152,WSDSHS AFPQO000001CHK4,850 Maple St Middle Charger,Medical Lake,WA,99022.0,US,47.572491,-117.695259,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:48:25Z
396153,WSDSHS AFPQO000001CHK5,850 Maple St East Charger,Medical Lake,WA,99022.0,US,47.572477,-117.695188,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:48:25Z
396156,SOLSTICE MARANA BLDG 42 ST1,4105 West Aerie Drive,Tucson,AZ,85741.0,US,32.332587,-111.050746,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T03:48:26Z
396161,"Shawano Foods, LLC - Charlies County Market","521 S. Main, Shawano, WI 54166",Shawano,WI,54166.0,US,44.775063,-88.610218,FLO,https://www.flo.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-22,2026-05-22T05:15:27Z
396163,Redby,19050 State Highway 1,Redby,MN,56670.0,US,47.88125,-94.90421,ZEFNET,https://www.zefenergy.com,public,,,0,2,0,['J1772'],2025-05-22,2026-05-22T05:47:34Z
396164,Duke Farms,1112 Dukes Parkway West,Hillsborough,NJ,8844.0,US,40.545535,-74.62529,CHARGELAB,https://chargelab.co,public,,,0,4,4,"['CHADEMO', 'J1772', 'J1772COMBO']",2025-05-22,2026-05-22T06:46:43Z
396172,Alvarez Plaza,10700 Northwest 25th Street,Sweetwater,FL,33172.0,US,25.79662445195927,-80.36942516958474,Blink Network,https://blinkcharging.com,public,24 hours daily,,0,0,2,['J1772COMBO'],2025-05-22,2026-05-22T00:27:47Z
396173,"750 Ninth Street Owner, LLC",750 9th Street Northwest,Washington,DC,20001.0,US,38.899383,-77.024342,Blink Network,https://blinkcharging.com,public,24 hours daily,,0,5,0,['J1772'],2017-09-29,2026-05-22T00:31:11Z
396182,ILLAHEE FWPS-ILH-2,36001 1st Ave S,Federal Way,WA,98003.0,US,47.277508,-122.336985,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-23,2026-05-22T03:44:31Z
396183,HANNAFORD CHARGER 2,145 Pleasant Hill Rd,Scarborough,ME,4074.0,US,43.597016,-70.298929,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-23,2026-05-22T03:47:22Z
396184,HANNAFORD CHARGER 5,145 Pleasant Hill Rd,Scarborough,ME,4074.0,US,43.597,-70.298661,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-23,2026-05-22T03:47:22Z
396185,HANNAFORD CHARGER 3,146 Pleasant Hill Road,Scarborough,ME,4074.0,US,43.597925,-70.300181,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-23,2026-05-22T03:47:23Z
396186,HANNAFORD CHARGER 4,145 Pleasant Hill Road,Scarborough,ME,4074.0,US,43.597936,-70.300252,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-23,2026-05-22T03:47:25Z
396187,RI OER RING JFHQ 2,2841 S County Trl,East Greenwich,RI,2818.0,US,41.619467,-71.491894,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-23,2026-05-22T03:47:26Z
396188,RI OER RING JFHQ 7,2841 S County Trl,East Greenwich,RI,2818.0,US,41.619595,-71.491766,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-23,2026-05-22T03:47:26Z
396189,RI OER RING JFHQ 4,2841 S County Trl,East Greenwich,RI,2818.0,US,41.619524,-71.491605,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-23,2026-05-22T03:47:26Z
396190,RI OER RING JFHQ 3,2841 S County Trl,East Greenwich,RI,2818.0,US,41.619804,-71.491766,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-23,2026-05-22T03:47:26Z
396191,RI OER RING JFHQ 5,2843 S County Trl,East Greenwich,RI,2818.0,US,41.61929,-71.491594,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-23,2026-05-22T03:47:26Z
396192,RI OER RING JFHQ 1,2841 S County Trl,East Greenwich,RI,2818.0,US,41.619512,-71.491653,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-23,2026-05-22T03:47:27Z
396193,RI OER RING JFHQ 6,2841 S County Trl,East Greenwich,RI,2818.0,US,41.619692,-71.491562,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-23,2026-05-22T03:47:28Z
396194,HANNAFORD CHARGER 1,145 Pleasant Hill Road,Scarborough,ME,4074.0,US,43.597901,-70.300032,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-23,2026-05-22T03:47:28Z
396210,"Simon Calhoun OMP (Calhoun, GA)",455 Belwood Rd,Calhoun,GA,30701.0,US,34.46171,-84.91851,Electrify America,https://www.electrifyamerica.com,public,24 hours daily,,0,0,6,['J1772COMBO'],2025-05-23,2026-05-22T04:38:29Z
396212,Newport Chamber of Commerce Parking Lot,209 Hazel St,Newport,AR,72112.0,US,35.605354,-91.281507,EV Connect,https://www.evconnect.com,public,24 hours daily,,0,0,4,['J1772COMBO'],2025-05-23,2026-05-22T04:55:10Z
396216,"King of Prussia, PA",680 West Dekalb Pike,King of Prussia,PA,19406.0,US,40.086771,-75.3879526,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,public,24 hours daily,PUBLIC,0,0,8,"['J1772COMBO', 'TESLA']",2025-05-23,2026-05-22T04:58:44Z
396217,"Ventura, CA",3301 E. Main Street,Ventura,CA,93003.0,US,34.2672742,-119.2496248,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,public,24 hours daily,PUBLIC,0,0,8,"['J1772COMBO', 'TESLA']",2025-05-22,2026-05-22T04:59:24Z
396218,5 City Blvd,5 City Blvd,Nashville,TN,37209.0,US,36.1522201,-86.820563,NOODOE,https://www.noodoe.com,public,,,0,10,0,['J1772'],2025-05-23,2026-05-22T05:44:40Z
396223,HopHouse,604 S Washington Square,Philadelphia,PA,19106.0,US,39.94592,-75.15231,Non-Networked,,public,24 hours daily; Charging must be done only by parking attendant,PARKING_GARAGE,0,5,0,['J1772'],2023-10-23,2026-02-02T23:16:24Z
396230,Winner Ford - DCFC,250 Haddonfield-Berlin Road,Cherry Hill Township,NJ,8034.0,US,39.89007738735847,-75.0209098459925,Blink Network,https://blinkcharging.com,public,Mon: 7:00am-8:00pm; Tue: 7:00am-8:00pm; Wed: 7:00am-8:00pm; Thu: 7:00am-8:00pm; Fri: 7:00am-8:00pm; Sat: 7:00am-8:00pm; Sun: 7:00am-8:00pm,,0,0,4,['J1772COMBO'],2025-05-23,2026-05-22T00:55:54Z
396232,Winner Ford - Series,250 Haddonfield-Berlin Road,Cherry Hill Township,NJ,8034.0,US,39.8900609233951,-75.02093130366211,Blink Network,https://blinkcharging.com,public,Mon: 8:00am-7:00pm; Tue: 8:00am-7:00pm; Wed: 8:00am-7:00pm; Thu: 8:00am-7:00pm; Fri: 8:00am-7:00pm; Sat: 8:00am-4:00pm; Sun: 12:00am-12:00am,,0,6,0,['J1772'],2025-05-23,2026-05-22T01:03:43Z
396233,TWC BMW STATION1,5825 Venture Drive,Dublin,OH,43016.0,US,40.099925,-83.14777,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-24,2026-05-22T01:07:13Z
396234,EVCHARGEHANOVER CPF50-SPRINTER2,1845 Washington St,Hanover,MA,2339.0,US,42.148961,-70.843417,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-24,2026-05-22T03:07:45Z
396235,WEXFORD ALEXFORD,100 Dorchester Dr,Lumberton Township,NJ,8048.0,US,39.975133,-74.765986,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-24,2026-05-22T03:31:52Z
396236,SHAMALEY FORD CP6021-1,11301 Gateway Boulevard West,El Paso,TX,79936.0,US,31.74023,-106.323148,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-24,2026-05-22T03:36:08Z
396237,CLOUD CITY HALL 1,6141 Taylorsville Road,Dayton,OH,45424.0,US,39.863155,-84.130719,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-24,2026-05-22T03:43:18Z
396238,WAYLANDTB COAEV1,8 Andrew Avenue,Wayland,MA,1778.0,US,42.364156,-71.369582,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-24,2026-05-22T03:43:32Z
396239,WAYLANDTB COAEV2,8 Andrew Avenue,Wayland,MA,1778.0,US,42.363582,-71.371544,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-24,2026-05-22T03:43:33Z
396240,WAYLANDTB COAEV4,8 Andrew Avenue,Wayland,MA,1778.0,US,42.364265,-71.371216,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-24,2026-05-22T03:43:33Z
396241,WAYLANDTB COAEV5,8 Andrew Avenue,Wayland,MA,1778.0,US,42.364249,-71.371181,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-24,2026-05-22T03:43:33Z
396242,WAYLANDTB COAEV3,8 Andrew Avenue,Wayland,MA,1778.0,US,42.364193,-71.370864,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-24,2026-05-22T03:43:33Z
396243,RESIDENTIAL P1 SPACE R3,30 Peabody Street,Nashville,TN,37201.0,US,36.158918,-86.768936,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-24,2026-05-22T03:44:56Z
396244,RESIDENTIAL P1 SPACE R4,30 Peabody Street,Nashville,TN,37201.0,US,36.158907,-86.768892,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-24,2026-05-22T03:44:57Z
396245,SKYMARK SKYMARK 1,12050 Inspiration Street,Reston,VA,20190.0,US,38.955071,-77.36183,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-24,2026-05-22T03:45:02Z
396246,SKYMARK SKYMARK 2,12050 Inspiration Street,Reston,VA,20190.0,US,38.956933,-77.361717,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2025-05-24,2026-05-22T03:45:03Z
396247,PTR PR STATION 1,120 Post Rd,Enfield,CT,6082.0,US,41.972421,-72.584719,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,0,1,"['CHADEMO', 'J1772COMBO']",2025-05-24,2026-05-22T03:45:29Z
396248,PTR PTR STATION 2,120 Post Rd,Enfield,CT,6082.0,US,41.97242,-72.584505,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,0,1,"['CHADEMO', 'J1772COMBO']",2025-05-24,2026-05-22T03:45:29Z
396249,PEABODY UNION P4 SPACE 4146,30 Peabody Street,Nashville,TN,37201.0,US,36.158848,-86.768786,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-24,2026-05-22T03:45:49Z
396250,PEABODY UNION P4 SPACE 4202,30 Peabody Street,Nashville,TN,37201.0,US,36.158881,-86.768813,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-24,2026-05-22T03:45:49Z
396251,PEABODY UNION P4 SPACE 4203,30 Peabody Street,Nashville,TN,37201.0,US,36.158874,-86.768809,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-24,2026-05-22T03:45:49Z
396252,PEABODY UNION P4 SPACE 4200,30 Peabody Street,Nashville,TN,37201.0,US,36.158869,-86.768832,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-24,2026-05-22T03:45:49Z
396253,PEABODY UNION P4 SPACE 4201,30 Peabody Street,Nashville,TN,37201.0,US,36.158866,-86.76885,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-24,2026-05-22T03:45:49Z
396254,PEABODY UNION P4 SPACE 4235,30 Peabody Street,Nashville,TN,37201.0,US,36.158866,-86.768853,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-24,2026-05-22T03:45:50Z
396255,PEABODY UNION P4 SPACE 4236,30 Peabody Street,Nashville,TN,37201.0,US,36.158883,-86.768879,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-24,2026-05-22T03:45:50Z
396256,PEABODY UNION P4 SPACE 4237,30 Peabody Street,Nashville,TN,37201.0,US,36.158848,-86.768897,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-24,2026-05-22T03:45:50Z
396257,PEABODY UNION P4 SPACE 4238,30 Peabody Street,Nashville,TN,37201.0,US,36.158816,-86.768898,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-24,2026-05-22T03:45:50Z
396258,PEABODY UNION P4 SPACE 4302,30 Peabody Street,Nashville,TN,37201.0,US,36.158794,-86.768867,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2025-05-24,2026-05-22T03:45:50Z
